,listing_id,min_price,mean_price,max_price
10360,22253396,250.0,509.25479452054793,742.0
10361,2924722,550.0,550.0,550.0
10362,22859455,180.0,285.7808219178082,370.0
10363,7940610,300.0,300.0,300.0
10364,16653028,750.0,1289.6986301369864,1500.0
10365,5566394,850.0,850.0,850.0
10366,35112927,850.0,1700.5479452054794,3000.0
10367,32250027,600.0,940.6027397260274,1250.0
10368,4178640,4400.0,4641.106849315069,4849.0
10369,23873699,900.0,1957.194520547945,3500.0
10370,13352029,220.0,237.63013698630138,250.0
10371,27652501,2000.0,2268.876712328767,2500.0
10372,23439774,923.0,999.9753424657534,2034.0
10373,6801874,200.0,360.4109589041096,500.0
10374,4803586,650.0,841.2931506849316,999.0
10375,754780,3912.0,3912.0,3912.0
10376,35407524,1170.0,1262.5232876712328,1650.0
10377,24587200,900.0,1076.0,1240.0
10378,14907722,700.0,1202.5369863013698,1600.0
10379,21278129,1500.0,1500.0,1500.0
10380,18065238,360.0,455.9178082191781,530.0
10381,36388936,2700.0,3850.4931506849316,4600.0
10382,263584,850.0,850.0,850.0
10383,15546502,320.0,681.7534246575342,900.0
10384,17663121,450.0,450.0,450.0
10385,22220608,900.0,900.0,900.0
10386,20455974,750.0,896.986301369863,1100.0
10387,33818018,1100.0,1702.4383561643835,2400.0
10388,30416673,1980.0,1982.5753424657535,2000.0
10389,1501182,278.0,396.4657534246575,550.0
10390,30219399,550.0,597.6164383561644,640.0
10391,15792956,310.0,310.0,310.0
10392,32856968,350.0,419.36986301369865,490.0
10393,24595402,640.0,1098.2575342465752,1800.0
10394,28726249,2000.0,2000.0,2000.0
10395,8999945,400.0,400.0,400.0
10396,34662207,699.0,1501.2767123287672,2500.0
10397,27881482,950.0,1007.2876712328767,1050.0
10398,11858874,2440.0,2753.0027397260274,4879.0
10399,23587308,900.0,974.7945205479452,1200.0
10400,25244982,490.0,1643.6575342465753,3250.0
10401,34596108,850.0,869.917808219178,930.0
10402,11596513,1300.0,1300.0,1300.0
10403,33389398,1188.0,1277.482191780822,1650.0
10404,25228519,450.0,624.8493150684932,770.0
10405,19349522,280.0,326.1917808219178,370.0
10406,3998554,547.0,547.0,547.0
10407,22023931,2400.0,2637.2602739726026,3500.0
10408,31815764,950.0,1219.013698630137,1730.0
10409,31578311,1500.0,1500.0,1500.0
10410,6383825,750.0,844.2465753424658,1000.0
10411,24472145,680.0,883.1342465753424,1402.0
10412,32717467,2800.0,3021.72602739726,4000.0
10413,21408809,3000.0,3000.0,3000.0
10414,21712277,600.0,852.3561643835617,1010.0
10415,20406801,238.0,298.63013698630135,348.0
10416,33866853,300.0,396.0109589041096,470.0
10417,35481425,810.0,1137.331506849315,2150.0
10418,35178469,300.0,367.47945205479454,410.0
10419,36389270,6200.0,9728.356164383562,12000.0
10420,12030476,767.0,767.0,767.0
10421,22466087,1125.0,1125.4794520547946,1160.0
10422,5459601,1729.0,2155.857534246575,3067.0
10423,4064056,1800.0,1800.0,1800.0
10424,10033109,390.0,390.0,390.0
10425,22023923,450.0,554.2739726027397,650.0
10426,30809651,695.0,754.7260273972603,895.0
10427,31725682,2350.0,2647.2602739726026,3500.0
10428,6351084,1980.0,2232.986301369863,2980.0
10429,7572096,450.0,450.0,450.0
10430,5598812,600.0,972.8684931506849,1440.0
10431,18409453,350.0,352.82191780821915,390.0
10432,23234723,650.0,673.013698630137,900.0
10433,23972171,1253.0,1270.7808219178082,1460.0
10434,25094958,838.0,1391.6054794520549,2111.0
10435,26974085,225.0,225.0,225.0
10436,30809648,695.0,754.7260273972603,895.0
10437,9852473,868.0,868.0,868.0
10438,15276503,432.0,483.027397260274,550.0
10439,6859233,1200.0,1200.0,1200.0
10440,22744981,800.0,800.0,800.0
10441,16210462,700.0,1038.6301369863013,1100.0
10442,35563297,500.0,556.027397260274,610.0
10443,14278606,1500.0,1623.2876712328766,3000.0
10444,19636619,1900.0,1900.0,1900.0
10445,9147789,850.0,850.0,850.0
10446,771176,436.0,614.8109589041096,697.0
10447,21015829,14450.0,14450.0,14450.0
10448,7039079,704.0,704.0,704.0
10449,10196600,297.0,423.3013698630137,547.0
10450,24128270,1500.0,1500.0,1500.0
10451,29924376,15750.0,17747.260273972603,22500.0
10452,22286218,1000.0,1139.5068493150684,1240.0
10453,20914920,380.0,439.94520547945206,500.0
10454,25187590,650.0,650.0,650.0
10455,15636702,6000.0,6000.0,6000.0
10456,9967119,500.0,1442.4109589041095,2450.0
10457,18556521,2500.0,2500.0,2500.0
10458,8926216,3900.0,3900.0,3900.0
10459,4451699,1200.0,1200.0,1200.0
10460,3096807,5503.0,6560.4767123287675,18540.0
10461,21720162,590.0,1012.1917808219179,1190.0
10462,17221079,375.0,375.0,375.0
10463,8893945,675.0,675.0,675.0
10464,18302951,2035.0,2045.7671232876712,4000.0
10465,7449381,800.0,1404.7397260273972,1960.0
10466,32660315,1200.0,1200.0,1200.0
10467,29744562,2980.0,3365.150684931507,3900.0
10468,4402540,550.0,564.7397260273973,710.0
10469,29424918,695.0,812.6301369863014,1200.0
10470,18139036,5500.0,11168.328767123288,12460.0
10471,31643994,450.0,556.3013698630137,850.0
10472,22023936,350.0,809.5561643835616,2600.0
10473,9606995,1400.0,1727.150684931507,1960.0
10474,23775323,1050.0,1399.4136986301369,2550.0
10475,28504924,800.0,837.2876712328767,1030.0
10476,9803696,2250.0,2250.0,2250.0
10477,21179745,861.0,997.3287671232877,1000.0
10478,4517273,990.0,1328.164383561644,1800.0
10479,31922662,1000.0,2234.6575342465753,4950.0
10480,34137109,1115.0,1751.9068493150685,2147.0
10481,4770844,590.0,590.0,590.0
10482,1853069,1152.0,1853.5534246575342,3555.0
10483,35668239,600.0,600.0,600.0
10484,21122382,220.0,228.08219178082192,260.0
10485,9541429,4500.0,5251.917808219178,7850.0
10486,22376362,310.0,464.35616438356163,750.0
10487,15415407,3500.0,4478.602739726028,5150.0
10488,22114085,4000.0,4000.0,4000.0
10489,30203188,1800.0,1937.7260273972602,2050.0
10490,8483968,1793.0,1793.0,1793.0
10491,12080036,12000.0,12000.0,12000.0
10492,30875326,1689.0,1791.372602739726,2127.0
10493,29580350,800.0,800.0,800.0
10494,9303531,1200.0,2487.8630136986303,6800.0
10495,18923598,470.0,553.0410958904109,630.0
10496,21622122,2500.0,2528.1917808219177,2560.0
10497,6604993,935.0,1196.972602739726,2250.0
10498,23816501,1050.0,1190.027397260274,1390.0
10499,19906976,380.0,600.3561643835617,700.0
10500,11284958,781.0,781.0,781.0
10501,7719649,1148.0,1148.0,1148.0
10502,26375702,803.0,803.0,803.0
10503,15046890,15000.0,15000.0,15000.0
10504,28406391,2500.0,3046.5561643835617,6600.0
10505,30039314,510.0,1112.3698630136987,1400.0
10506,30203330,1800.0,1946.6027397260275,2050.0
10507,35186501,1500.0,3856.1643835616437,7000.0
10508,16751529,800.0,800.0,800.0
10509,18384714,1000.0,1161.8739726027397,1500.0
10510,22998919,850.0,1335.4520547945206,2250.0
10511,16901217,1150.0,1293.5616438356165,1350.0
10512,15456558,500.0,501.7808219178082,530.0
10513,2041776,556.0,797.841095890411,1070.0
10514,9606662,695.0,789.6986301369863,850.0
10515,34104668,3772.0,4470.443835616438,5305.0
10516,5443116,800.0,800.0,800.0
10517,32914057,14000.0,14000.0,14000.0
10518,17048778,3300.0,8014.356164383562,21000.0
10519,7186938,700.0,1517.123287671233,1950.0
10520,15046883,2750.0,3058.7123287671234,3890.0
10521,36544996,890.0,890.0,890.0
10522,16095971,1100.0,1100.0,1100.0
10523,20546400,4000.0,4673.972602739726,5160.0
10524,25119672,1200.0,1200.0,1200.0
10525,30121255,534.0,773.3342465753425,1800.0
10526,21827056,3015.0,7902.972602739726,14500.0
10527,35178313,700.0,1933.5753424657535,5915.0
10528,36389178,3200.0,4762.164383561644,5800.0
10529,11391464,2000.0,2000.0,2000.0
10530,28947300,517.0,933.1205479452054,4143.0
10531,31479896,1045.0,1081.013698630137,1100.0
10532,24382162,395.0,430.5068493150685,530.0
10533,16710540,3600.0,3873.123287671233,4080.0
10534,21777876,600.0,614.9589041095891,630.0
10535,36831775,800.0,800.0,800.0
10536,9500242,200.0,239.75342465753425,270.0
10537,33735687,2000.0,2025.7808219178082,2050.0
10538,7891819,3000.0,3000.0,3000.0
10539,8860800,890.0,2317.4520547945203,2850.0
10540,34145606,500.0,629.4246575342465,720.0
10541,6547482,2972.0,3158.4931506849316,4380.0
10542,15136952,600.0,600.0,600.0
10543,2654583,700.0,700.0,700.0
10544,28807829,950.0,1016.5205479452055,1050.0
10545,20636475,446.0,903.4630136986301,2006.0
10546,35489751,560.0,560.0,560.0
10547,35407855,920.0,1178.5205479452054,1320.0
10548,27676834,650.0,746.3835616438356,820.0
10549,28193198,550.0,840.2739726027397,1030.0
10550,24242773,550.0,550.0,550.0
10551,20595488,300.0,437.013698630137,550.0
10552,33389511,990.0,1112.9753424657533,1450.0
10553,33817833,350.0,379.2054794520548,520.0
10554,25103243,650.0,706.986301369863,850.0
10555,21572943,8500.0,10890.684931506848,12500.0
10556,32373204,820.0,820.0,820.0
10557,15809089,950.0,1236.054794520548,1590.0
10558,27766928,530.0,768.7397260273973,990.0
10559,35782694,650.0,650.0,650.0
10560,20825049,500.0,534.7397260273973,740.0
10561,13827584,10000.0,19420.219178082192,25490.0
10562,30736064,1800.0,2166.3561643835615,2500.0
10563,22622074,950.0,1023.8356164383562,1200.0
10564,4328481,720.0,996.7397260273973,1320.0
